"lat","lon"
"30.0055","117.9844"
"31.3336","121.505"
"24.4153","111.5644"
"31.0738","121.1772"
"36.5423","-121.9178"
"37.7345","112.5947"
"36.5548","-121.9218"
"31.064","121.1926"
"30.6659","104.0684"
"31.0732","121.177"
"39.9336","116.4481"
"31.0742","121.1794"
"40.1073","113.1356"
"31.4204","120.0703"
"31.0412","121.2364"
"31.3337","121.5051"
"26.2882","106.0833"
"37.7084","112.4346"
"32.1572","118.957"
"36.5546","-121.9219"
"28.0571","119.1271"
"31.1441","121.6548"
"30.5845","119.8611"
"30.5955","119.6412"
"30.6655","104.0685"
"38.8693","113.3879"
"30.6104","119.8499"
"39.0136","113.5879"
"30.003","117.9855"
"31.0411","121.2364"
"39.3141","112.4257"
"30.826","121.2819"
"38.7014","113.1138"
"31.3318","121.5062"
"31.3053","121.5094"
"31.0732","121.1771"
"21.4106","109.1339"
"26.2912","106.0817"
"36.5183","-121.804"
"21.0127","109.0998"
"31.3516","121.2599"
"31.0731","121.1771"
"29.9942","120.5823"
"29.5187","117.8922"
"31.3335","121.505"
"36.4805","-121.7343"
"21.0128","109.0969"
"29.8484","119.917"
"31.0766","121.1762"
"31.1954","121.416"
"29.9941","120.5823"
"31.2896","121.5003"
"30.5959","119.6405"
"31.4176","120.0682"
"31.0753","121.1751"
"31.8222","119.97"
"21.4103","109.1344"
"22.2821","114.185"
"31.3175","121.5159"
"31.3063","121.5052"
"31.1912","121.3936"
"31.0788","121.177"
"31.0422","121.2325"
"22.6351","110.1526"
"21.0116","109.0989"
"31.0741","121.1761"
"32.1567","118.9561"
"21.4145","109.1363"
"31.0733","121.1771"
"31.0409","121.2359"
"21.4106","109.1338"
"31.3024","121.5145"
"36.5237","-121.9125"
"15.2091","145.7156"
"29.9959","120.5814"
"31.3345","121.5031"
"31.1434","121.6698"
"40.0894","113.3592"
"31.2039","121.4784"
"31.1005","121.2092"
"31.0412","121.2363"
"37.7084","112.4352"
"15.235","145.7152"
"36.9336","-121.7905"
"30.1418","118.1707"
"31.0392","121.236"
"31.2934","121.5163"
"25.9327","119.6722"
"31.322","121.5003"
"31.306","121.5046"
"28.1791","112.9664"
"40.1079","113.1358"
"31.1943","121.5372"
"36.5924","-121.8431"
"40.1079","113.1358"
"40.1079","113.1358"
"31.1943","121.5361"
"31.6008","120.1205"
"31.0411","121.2363"
"21.42","109.2136"
"38.8724","113.6993"
"31.3051","120.7326"
"31.0409","121.2363"
"31.0414","121.2363"
"31.3319","121.5032"
"31.0417","121.2351"
"39.0136","113.5879"
"31.5507","121.1694"
"39.9321","116.4472"
"30.67","104.0682"
"31.3336","121.505"
"30.1373","118.159"
"30.142","118.1676"
"36.5137","-121.797"
"31.9522","120.8864"
"31.3334","121.5049"
"15.2093","145.7165"
"36.5192","-121.8063"
"18.2892","109.424"
"31.3355","121.5058"
"36.4802","-121.7347"
"29.9945","120.5812"
"31.4025","121.4892"
"32.0458","118.7917"
"32.1585","118.9575"
"31.5252","120.429"
"21.4106","109.1338"
"21.0315","109.1062"
"30.6694","104.0672"
"31.0753","121.173"
"21.0359","109.0854"
"31.2993","121.5086"
"31.3338","121.5169"
"48.0055","7.8193"
"31.231","121.4673"
"28.0758","119.1338"
"31.2003","121.3238"
"38.869","113.3879"
"29.9941","120.5822"
"40.1091","113.1206"
"21.4106","109.1339"
"21.0116","109.099"
"40.0915","113.2877"
"30.003","117.9842"
"21.0326","109.0875"
"31.3188","121.5044"
"31.3396","121.5095"
"39.3135","112.4257"
"21.0111","109.0988"
"39.0136","113.5879"
"28.0714","119.1317"
"22.6555","110.1784"
"31.0413","121.2365"
"15.1847","145.7372"
"31.2441","121.4836"
"31.2311","121.4676"
"29.994","120.5822"
"40.1084","113.1379"
"31.3053","120.7328"
"31.9139","118.7359"
"31.1918","121.3937"
"21.0313","109.1066"
"30.5548","104.0642"
"31.3511","121.2576"
"48.1394","11.5463"
"30.2277","120.0415"
"29.8338","119.8967"
"38.6302","113.0554"
"31.233","121.4973"
"31.1915","121.3932"
"31.0412","121.2363"
"27.5935","114.2812"
"31.2838","121.4934"
"31.0412","121.2363"
"26.2928","106.0822"
"28.0594","119.1261"
"38.7014","113.1142"
"31.2106","121.4449"
"31.9148","118.7357"
"31.651","120.732"
"31.3355","121.5058"
"30.6695","104.0681"
"31.3397","121.5094"
"31.159","121.8034"
"31.0442","121.2347"
"22.6234","110.1898"
"40.1091","113.1207"
"15.2862","145.8152"
"31.0769","121.1761"
"31.0807","121.1837"
"31.2896","121.5003"
"21.4103","109.1344"
"31.4251","120.0727"
"31.3337","121.505"
"31.6512","120.7323"
"31.1918","121.3937"
"31.0412","121.2363"
"30.1444","118.1665"
"31.3337","121.5051"
"36.4501","-121.7922"
"31.0412","121.2365"
"31.0417","121.2205"
"21.0227","109.1274"
"34.4723","109.8603"
"31.0413","121.2364"
"36.4584","-121.8011"
"30.7131","121.3483"
"36.5137","-121.797"
"15.2091","145.7164"
"26.3612","106.168"
"26.3551","106.1572"
"31.2926","121.3118"
"31.0557","121.1869"
"30.1343","118.1631"
"40.0895","113.3579"
"31.0411","121.2365"
"29.9943","120.5827"
"30.9371","121.1111"
"27.7061","114.2804"
"31.316","121.5013"
"31.3335","121.505"
"31.074","121.177"
"31.0425","121.2324"
"31.0411","121.2362"
"31.2886","121.4994"
"21.9257","101.2548"
"40.0907","113.2905"
"31.2273","121.4674"
"31.3084","121.5094"
"31.3062","121.5069"
"29.9944","120.5822"
"31.0237","121.2435"
"15.2555","145.8104"
"31.3473","121.2485"
"29.9781","117.9811"
"24.4368","118.0927"
"21.0569","109.0881"
"26.2927","106.0821"
"31.3084","121.5095"
"31.0313","121.2358"
"40.0894","113.3579"
"24.9179","102.4614"
"31.0939","104.3964"
"22.2482","114.1649"
"30.6656","104.0685"
"31.0411","121.2363"
"30.1413","118.1515"
"30.1432","118.1602"
"31.2934","121.5163"
"31.2285","121.4872"
"39.0115","113.5888"
"31.2027","121.4783"
"31.0413","121.2365"
"31.0266","121.2521"
"31.2183","121.4523"
"36.5562","-121.8755"
"31.3332","121.5049"
"31.1912","121.3935"
"31.3061","121.5049"
"31.3315","121.5034"
"31.2935","121.3127"
"21.0233","109.128"
"22.6653","110.2515"
"31.3067","121.508"
"31.3046","121.5025"
"29.9951","120.5821"
"31.0778","121.1796"
"39.6603","113.7097"
"40.0856","113.2937"
"31.0806","121.183"
"31.0417","121.2436"
"40.0894","113.3579"
"21.4041","109.1352"
"31.1475","121.6551"
"25.0978","102.9253"
"31.1943","121.3265"
"31.3326","121.5047"
"21.0315","109.1062"
"36.6122","-121.9326"
"31.0734","121.177"
"22.2479","114.1654"
"29.9951","120.5822"
"48.156","11.5932"
"31.3065","121.5052"
"21.9915","100.7896"
"32.1566","118.9561"
"31.2443","121.4625"
"18.3093","109.4212"
"28.0587","119.1277"
"31.2634","121.4849"
"31.5294","120.2147"
"31.0643","121.1911"
"31.0415","121.2363"
"40.0894","113.3579"
"30.1426","118.1559"
"31.3063","121.505"
"31.0597","121.2378"
"31.3062","121.5051"
"32.1584","118.958"
"31.029","121.2367"
"31.3061","121.5047"
"31.0441","121.2345"
"31.0799","121.1845"
"31.2595","121.5742"
"26.3618","106.167"
"30.1387","118.1589"
"30.5493","114.3721"
"31.185","121.4528"
"31.3023","121.5146"
"40.0905","113.2882"
"30.7105","120.8461"
"31.092","121.1961"
"31.0411","121.2364"
"21.9339","101.2435"
"21.0149","109.0881"
"31.4213","120.071"
"36.5656","-121.7642"
"31.0412","121.2364"
"28.0561","119.1249"
"21.0245","109.1281"
"30.539","114.3618"
"30.6505","104.0429"
"31.2241","119.759"
"31.3084","121.5095"
"31.5444","120.2099"
"22.357","114.1116"
"49.411","8.7147"
"31.3084","121.5097"
"31.4197","120.0697"
"30.1439","118.1666"
"30.6611","104.0685"
"32.1525","118.9491"
"30.7174","121.3492"
"39.6604","113.7092"
"31.043","121.2067"
"30.1418","118.1707"
"32.1573","118.957"
"32.1577","118.9577"
"31.3063","121.5051"
"31.2026","121.4784"
"31.2057","121.6105"
"40.1079","113.1358"
"21.0352","109.0865"
"37.709","112.4352"
"31.4153","120.0673"
"31.3521","121.2606"
"26.754","120.0954"
"29.9947","120.5812"
"40.0894","113.3593"
"30.1939","120.1096"
"31.1426","121.6702"
"22.7681","100.9789"
"39.7003","113.6859"
"31.0732","121.1771"
"31.0411","121.2363"
"31.0739","121.1775"
"31.3046","121.5025"
"31.3053","120.7329"
"36.5476","-121.8586"
"30.1413","118.1515"
"30.6656","104.0685"
"31.0411","121.2364"
"39.701","113.6855"
"21.9438","100.6017"
"38.8689","113.3871"
"31.3525","121.2608"
"31.0412","121.2364"
"31.2869","121.5014"
"31.9103","118.7532"
"31.0639","121.1916"
"15.198","145.7154"
"31.9114","118.7361"
"31.3347","121.5034"
"21.023","109.1273"
"40.1079","113.1358"
"31.3596","121.1788"
"31.0412","121.2363"
"31.0645","121.1909"
"31.3354","121.5093"
"30.1366","118.1561"
"36.5536","-121.8481"
"31.2724","121.4711"
"31.0413","121.2363"
"21.0142","109.0986"
"31.306","121.5047"
"31.0412","121.2363"
"30.5883","104.0658"
"36.6065","-121.8471"
"40.0886","113.3566"
"31.3335","121.505"
"30.7105","120.8461"
"21.9701","100.8142"
"30.6625","104.0686"
"31.3071","121.5074"
"31.0412","121.2362"
"39.6602","113.7092"
"39.0136","113.5879"
"31.3335","121.505"
"40.0857","113.2937"
"31.3078","121.5067"
"31.3337","121.505"
"31.043","121.2068"
"31.6538","120.7326"
"31.4179","120.0684"
"26.2846","106.0828"
"21.9274","101.2533"
"31.3061","121.5047"
"32.1566","118.9561"
"31.2943","121.5152"
"30.2074","109.4518"
"31.6023","120.1214"
"30.1431","118.1606"
"31.2184","121.6191"
"31.1841","121.4604"
"29.8455","119.909"
"31.2896","121.5003"
"24.9178","102.4625"
"36.9336","-121.7904"
"31.3628","121.1857"
"31.3337","121.505"
"31.0807","121.1839"
"31.4216","120.0711"
"39.2036","112.7729"
"31.2364","121.5001"
"31.3522","121.2589"
"31.0732","121.1771"
"31.192","121.3937"
"26.55","106.4725"
"40.0905","113.2883"
"24.4371","118.0932"
"30.1431","118.1607"
"39.7009","113.6856"
"21.4102","109.1346"
"31.097","121.1918"
"31.2916","121.4126"
"31.2925","121.3112"
"31.9122","118.7351"
"21.4211","109.125"
"37.7938","112.5462"
"29.857","119.9128"
"31.3061","121.5045"
"28.1793","112.9665"
"31.0404","121.2426"
"31.3247","121.5044"
"21.9348","100.6063"
"25.9281","119.6654"
"31.3416","121.5131"
"31.3075","121.5059"
"31.0805","121.183"
"36.4803","-121.734"
"25.044","102.7077"
"24.9179","102.4622"
"31.3348","121.5059"
"31.7339","121.2112"
"31.1858","121.4524"
"21.422","109.1405"
"31.0735","121.1773"
"34.5185","109.4673"
"31.1912","121.3938"
"31.3067","121.508"
"31.301","121.5151"
"31.9114","118.7361"
"26.2846","106.0827"
"31.2941","121.3117"
"31.0412","121.2364"
"21.9339","101.2435"
"31.1834","121.4505"
"31.294","121.3104"
"36.5551","-121.921"
"31.3345","121.5046"
"31.0412","121.2365"
"30.0291","119.9365"
"24.6265","102.9472"
"31.0425","121.2325"
"38.7013","113.1139"
"31.3322","121.5059"
"39.0114","113.5888"
"31.3341","121.5053"
"31.9108","118.7456"
"21.0339","109.0864"
"31.3351","121.5059"
"38.6478","-9.2242"
"31.1626","104.4035"
"31.0742","121.1745"
"39.1481","113.374"
"30.1421","118.1527"
"21.0115","109.099"
"31.4672","119.8444"
"31.9118","118.7456"
"31.1538","121.444"
"31.0734","121.1771"
"31.3338","121.505"
"31.0411","121.2362"
"36.4543","-121.8059"
"31.1525","121.8069"
"40.9439","115.4336"
"31.4195","120.069"
"26.2926","106.0821"
"39.7007","113.6855"
"34.4741","109.8621"
"15.1514","145.7018"
"34.5153","109.4636"
"22.2811","114.1556"
"31.5439","120.2088"
"21.4106","109.1338"
"29.9949","120.5809"
"39.3295","112.413"
"31.0807","121.1839"
"31.0984","121.2135"
"31.3335","121.505"
"31.0755","121.1745"
"31.2896","121.5003"
"32.046","118.7919"
"31.0752","121.1704"
"27.6028","114.2602"
"22.2474","114.1655"
"21.9375","100.6048"
"31.0259","121.2507"
"31.0382","121.2368"
"15.2339","145.7151"
"30.0053","117.9845"
"31.305","121.5091"
"31.0413","121.2364"
"31.0413","121.2364"
"22.2477","114.1654"
"24.952","104.3947"
"30.1445","118.1664"
"31.2286","121.4873"
"29.9941","120.5822"
"31.3023","121.5146"
"26.3622","106.1656"
"39.337","112.5466"
"31.0413","121.2364"
"21.0116","109.099"
"39.9464","116.4053"
"37.8617","112.5659"
"40.0916","113.2876"
"36.5477","-121.8515"
"30.7547","120.4753"
"31.3034","121.5097"
"21.0226","109.1271"
"31.3061","121.5045"
"31.334","121.5051"
"28.0681","119.1139"
"31.3338","121.5169"
"31.3183","121.5054"
"31.2852","121.5021"
"35.6922","119.9055"
"32.1567","118.9565"
"29.9949","120.5822"
"31.04","121.215"
"31.1091","121.6427"
"34.4802","109.8377"
"32.1568","118.9565"
"39.0087","113.5898"
"27.5922","114.2865"
"31.0737","121.1778"
"30.6629","104.0683"
"40.0893","113.3581"
"31.0313","121.2343"
"31.1961","121.1909"
"31.2943","121.5153"
"35.6629","119.9028"
"31.7553","118.6138"
"36.5266","-121.8682"
"32.1569","118.9564"
"39.6611","113.7088"
"31.2993","121.5086"
"21.4103","109.1344"
"40.0894","113.3579"
"38.869","113.3872"
"21.9916","100.7895"
"28.0571","119.1234"
"21.031","109.1033"
"22.6421","110.1659"
"40.0894","113.3579"
"31.4189","120.0687"
"31.3062","121.505"
"40.0894","113.3579"
"37.7087","112.4348"
"31.0411","121.2363"
"40.9439","115.4336"
"31.3337","121.505"
"30.1427","118.1555"
"40.0918","113.2901"
"31.2902","121.5039"
"31.2003","121.4792"
"29.8346","119.897"
"31.1961","121.191"
"21.9278","100.6061"
"31.1438","121.6704"
"31.231","121.4677"
"31.1436","121.6538"
"31.0739","121.1772"
"31.1422","121.6576"
"30.1377","118.159"
"31.1854","121.4609"
"40.0851","113.2935"
"31.3343","121.5047"
"31.1857","121.46"
"31.2004","121.479"
"36.8921","-121.8247"
"30.1445","118.1664"
"31.4203","120.0738"
"21.0237","109.1284"
"31.0412","121.2364"
"31.0412","121.2364"
"30.2379","109.4918"
"30.1365","118.1591"
"31.3061","121.5047"
"31.0753","121.1749"
"32.1544","118.9525"
"31.0733","121.1771"
"31.3062","121.5052"
"31.2329","121.4972"
"31.3089","121.5151"
"31.3337","121.505"
"31.3534","121.2606"
"30.0058","117.9844"
"21.4219","109.1406"
"31.3312","121.5033"
"31.1755","119.6982"
"30.1927","120.11"
"40.1091","113.1205"
"31.3337","121.505"
"31.5198","120.1872"
"31.3375","121.508"
"31.3336","121.5169"
"31.0411","121.2364"
"31.0413","121.2363"
"31.3338","121.5051"
"23.4143","111.257"
"40.1079","113.1358"
"40.1074","113.1226"
"31.0413","121.2364"
"31.1912","121.3937"
"31.0411","121.2363"
"36.54","-121.8613"
"31.3392","121.5096"
"15.2414","145.708"
"31.0808","121.1831"
"36.4808","-121.7331"
"31.0979","121.2097"
"31.0311","121.2355"
"29.8621","119.9136"
"29.9958","120.5816"
"31.3316","121.5034"
"38.647","-9.2252"
"31.0411","121.2364"
"31.3362","121.507"
"26.3622","106.1656"
"37.7083","112.4345"
"21.9291","101.2563"
"26.2902","106.083"
"29.9939","120.5821"
"31.0413","121.2364"
"31.0737","121.181"
"31.2003","121.4792"
"36.5656","-121.9576"
"31.3192","121.5059"
"32.0115","120.8591"
"31.1431","121.6564"
"31.2093","121.4613"
"31.2942","121.5151"
"29.5395","117.933"
"32.0868","118.7908"
"39.0136","113.5879"
"31.0411","121.2363"
"25.9323","119.6723"
"27.5905","114.2869"
"36.4804","-121.7349"
"31.3337","121.505"
"31.334","121.5171"
"31.8222","120.0008"
"29.9939","120.5821"
"31.2881","121.4987"
"36.5934","-121.9462"
"31.0737","121.1789"
"30.2143","109.4493"
"31.8222","119.97"
"22.6249","110.2023"
"25.9321","119.6721"
"31.0807","121.1832"
"21.0234","109.1277"
"31.1434","121.6698"
"30.144","118.1564"
"32.046","118.7919"
"31.0413","121.2364"
"31.5304","120.2158"
"25.9327","119.6723"
"39.9394","116.396"
"30.7105","120.8461"
"31.3341","121.5046"
"31.0411","121.2365"
"31.0411","121.2365"
"38.869","113.3877"
"31.0429","121.2067"
"31.3012","121.5125"
"38.7012","113.114"
"38.7225","113.253"
"31.0412","121.2365"
"31.041","121.2361"
"31.3053","120.733"
"21.0314","109.1062"
"30.1377","118.159"
"31.3059","121.5045"
"30.1366","118.1561"
"31.0425","121.2325"
"26.2976","106.076"
"37.7083","112.4355"
"28.0581","119.1275"
"40.9461","115.4302"
"39.2292","113.6528"
"36.5136","-121.7976"
"36.5205","-121.8043"
"15.2104","145.7175"
"30.6669","104.0683"
"31.3066","121.508"
"31.0413","121.236"
"38.6302","113.0554"
"31.327","121.5047"
"21.0239","109.1279"
"21.0223","109.1268"
"31.0412","121.2364"
"31.0413","121.2365"
"31.306","121.5046"
"31.6049","120.1219"
"30.6622","104.0678"
"22.2476","114.1652"
"31.6192","118.5355"
"31.2028","121.4782"
"24.4367","118.0929"
"28.0629","119.1113"
"31.2896","121.5003"
"30.1418","118.151"
"31.2184","121.4613"
"31.3315","121.5029"
"31.2313","121.4679"
"30.6731","104.0686"
"32.0457","118.7915"
"30.1372","118.159"
"31.2093","121.4613"
"31.1472","121.6582"
"31.3548","121.262"
"31.3339","121.5051"
"31.3318","121.5033"
"31.3343","121.5048"
"31.3187","121.5044"
"31.2872","121.5015"
"31.3337","121.505"
"22.6555","110.1784"
"21.0315","109.1062"
"39.3134","112.4256"
"31.0414","121.2362"
"21.0123","109.0996"
"22.0147","100.7636"
"34.4761","109.8611"
"21.057","109.088"
"30.1391","118.1583"
"31.0354","121.1966"
"36.6352","-121.8231"
"31.3049","121.5093"
"31.1191","121.6398"
"31.2183","121.56"
"21.9292","101.2548"
"30.0033","117.9843"
"31.0739","121.1779"
"21.4109","109.1349"
"31.8222","119.9619"
"31.3548","121.262"
"30.1441","118.1564"
"30.142","118.1511"
"39.0113","113.5889"
"31.3012","121.5062"
"30.1377","118.159"
"31.316","121.5013"
"30.6663","104.0681"
"31.2331","121.497"
"40.1078","113.1367"
"36.4803","-121.7346"
"31.1469","121.6579"
"22.2813","114.1559"
"32.1574","118.9597"
"31.2286","121.4873"
"31.0734","121.1771"
"31.3327","121.5161"
"30.1413","118.1515"
"40.0894","113.358"
"31.2337","121.6956"
"21.0316","109.1064"
"31.3036","121.5152"
"31.3049","121.5025"
"31.3061","121.5049"
"31.0411","121.2364"
"31.2934","121.5163"
"31.0804","121.1846"
"26.2928","106.0823"
"28.0585","119.1256"
"15.2144","145.717"
"30.1378","118.1588"
"30.2407","109.4937"
"31.3046","121.5025"
"29.8425","119.908"
"36.5191","-121.8066"
"22.6413","110.1638"
"28.0674","119.1141"
"22.6654","110.2515"
"31.2113","121.4728"
"30.1434","118.1603"
"22.0147","100.7636"
"31.3276","121.5037"
"31.1752","119.6985"
"36.6165","-121.9006"
"31.2252","121.461"
"31.3629","121.1857"
"31.19","121.4869"
"21.9425","100.6032"
"31.035","121.2352"
"31.0412","121.2363"
"31.419","120.0689"
"30.6695","104.0682"
"21.9258","101.2545"
"40.1091","113.1207"
"36.4543","-121.806"
"31.0371","121.2005"
"25.9327","119.6723"
"15.2865","145.8157"
"31.3327","121.5046"
"31.1858","121.4526"
"39.2295","113.6534"
"31.4204","120.0708"
"31.0412","121.2363"
"24.8788","102.4372"
"21.4336","109.2311"
"52.0852","5.1745"
"30.1228","118.1885"
"21.4103","109.1344"
"32.1561","118.9558"
"31.0751","121.1738"
"31.2183","121.4523"
"30.0032","117.9843"
"31.1975","121.3218"
"31.5507","121.1694"
"31.3339","121.5052"
"31.3313","121.5047"
"39.6591","113.7082"
"28.0674","119.1142"
"31.2682","121.4924"
"31.04","121.2365"
"30.9383","121.113"
"36.5137","-121.797"
"18.6249","108.7041"
"31.205","121.6115"
"31.2896","121.5003"
"30.0036","117.9862"
"34.4755","109.8621"
"38.8693","113.3878"
"30.7154","121.3495"
"31.0599","121.2388"
"39.0136","113.5879"
"31.2417","121.3662"
"31.2364","121.5015"
"31.0268","121.2522"
"36.5545","-121.9218"
"21.0339","109.0862"
"29.9945","120.5822"
"29.9941","120.582"
"21.926","101.2553"
"31.3059","121.5044"
"22.2477","114.1653"
"31.3063","121.505"
"27.6066","114.255"
"31.3065","121.5079"
"31.0412","121.236"
"36.548","-121.8584"
"30.5847","119.8601"
"36.5721","-121.7512"
"21.992","100.7893"
"18.2839","109.4956"
"26.2886","106.0881"
"30.1422","118.1565"
"21.9701","100.8142"
"31.0426","121.2325"
"28.1936","112.9681"
"31.2442","121.4627"
"36.4805","-121.7334"
"30.6639","104.0684"
"31.1481","121.6584"
"31.333","121.5036"
"34.5158","109.463"
"31.0412","121.2363"
"31.2299","121.4858"
"21.4103","109.1344"
"31.3324","121.5082"
"28.0592","119.1286"
"31.3107","121.5073"
"31.0736","121.1778"
"31.142","121.6584"
"21.97","100.8136"
"31.4189","120.0688"
"31.0737","121.1789"
"31.1919","121.3936"
"18.7111","108.8767"
"30.0048","117.9851"
"28.054","119.1296"
"26.2908","106.0819"
"31.3001","121.5151"
"31.0371","121.2005"
"15.1464","145.7228"
"26.2926","106.0824"
"36.5457","-121.8614"
"32.0469","118.7912"
"31.2888","121.4973"
"38.7014","113.1138"
"18.6247","108.704"
"31.3337","121.505"
"31.1937","121.537"
"30.7151","121.3499"
"29.9945","120.5823"
"18.2927","109.4246"
"40.0894","113.3579"
"30.8744","119.3945"
"30.5848","119.8599"
"31.5507","121.1694"
"31.0412","121.2364"
"31.42","120.0702"
"24.894","102.5048"
"38.9858","113.5622"
"37.7084","112.4346"
"34.5157","109.4649"
"30.1437","118.1698"
"25.0171","102.6945"
"31.1912","121.4882"
"31.3061","121.5066"
"38.7011","113.114"
"30.716","121.3497"
"37.8626","112.5659"
"31.0412","121.2366"
"31.0737","121.1781"
"31.0412","121.2363"
"18.6348","108.7076"
"26.2843","106.0821"
"31.6255","118.6496"
"36.5205","-121.8044"
"31.0807","121.1832"
"39.5636","113.1819"
"31.3335","121.505"
"30.144","118.1585"
"31.3274","121.5042"
"39.7007","113.6857"
"15.2217","145.715"
"31.0412","121.2364"
"24.6246","102.945"
"26.294","106.0822"
"32.1539","118.9512"
"36.5184","-121.804"
"22.2481","114.1651"
"21.9321","101.2506"
"31.3338","121.5051"
"32.1552","118.9552"
"31.2196","121.4447"
"18.6244","108.704"
"30.1372","118.159"
"39.2165","112.7832"
"31.0737","121.1789"
"31.0403","121.2367"
"22.2448","114.1641"
"31.0735","121.177"
"36.5183","-121.8038"
"30.7086","120.8471"
"15.2122","145.7178"
"31.2186","121.4438"
"36.4806","-121.7336"
"31.653","120.7313"
"21.0313","109.1066"
"31.0379","121.2115"
"29.8337","119.8968"
"38.6477","-9.2247"
"31.0732","121.1771"
"31.3334","121.5049"
"31.0412","121.2363"
"32.053","118.8327"
"31.041","121.2364"
"31.2446","121.4623"
"31.0415","121.2364"
"36.5138","-121.7972"
"30.1356","118.1602"
"31.4179","120.0684"
"24.9179","102.4618"
"29.9948","120.5823"
"31.3062","121.5049"
"31.0412","121.2363"
"40.0894","113.3579"
"24.9179","102.4623"
"32.1534","118.9512"
"31.3002","121.5148"
"31.3068","121.5073"
"29.8457","119.9055"
"31.3336","121.505"
"21.0311","109.0873"
"31.3335","121.5046"
"31.0412","121.2364"
"21.0339","109.0863"
"18.2905","109.4206"
"32.158","118.9603"
"38.6476","-9.2248"
"31.3343","121.5046"
"29.5144","117.889"
"31.0739","121.1781"
"28.0581","119.1274"
"31.1477","121.6578"
"31.1919","121.3938"
"31.0807","121.1837"
"30.5806","103.9592"
"31.2335","121.4974"
"27.5922","114.2869"
"37.7345","112.5907"
"37.8612","112.5661"
"31.3539","121.2604"
"31.2185","121.4437"
"31.0813","121.1836"
"31.1462","121.5062"
"31.0426","121.2325"
"31.0414","121.2363"
"30.1407","118.1696"
"25.0978","102.9253"
"31.0413","121.2363"
"40.0894","113.3579"
"40.1079","113.1358"
"32.1569","118.9566"
"26.36","106.1672"
"36.6121","-121.9423"
"39.6606","113.7097"
"26.0842","119.2924"
"31.3065","121.5052"
"31.2184","121.4613"
"31.2186","121.4437"
"29.5272","117.9532"
"31.0411","121.2364"
"40.1071","113.1372"
"21.42","109.2135"
"32.0856","118.792"
"31.2027","121.4783"
"32.1586","118.9574"
"31.224","119.7589"
"31.3367","121.5074"
"39.6594","113.7083"
"37.8248","112.5649"
"31.2331","121.4977"
"22.2481","114.1652"
"31.0412","121.2364"
"31.6007","120.1204"
"31.3188","121.5044"
"31.288","121.4987"
"31.0402","121.2168"
"36.8346","-121.7869"
"31.0411","121.2363"
"36.5475","-121.8586"
"39.2189","112.7842"
"31.3341","121.5053"
"24.9179","102.4595"
"30.1285","118.1833"
"30.6668","104.0681"
"31.3339","121.5052"
"31.4215","120.0713"
"36.5135","-121.7976"
"31.3061","121.5045"
"26.2845","106.0821"
"31.0429","121.2355"
"31.2436","121.4837"
"37.7083","112.4347"
"21.4336","109.2312"
"30.0048","117.9851"
"36.5461","-121.8529"
"37.7084","112.4353"
"38.9027","113.6429"
"31.2635","121.5073"
"21.9524","100.6009"
"15.1978","145.7147"
"21.0124","109.0982"
"31.0411","121.2363"
"31.9115","118.7361"
"31.0731","121.177"
"31.0426","121.2325"
"36.5135","-121.7976"
"31.3321","121.5161"
"31.3061","121.5047"
"31.0739","121.1771"
"30.5848","119.8614"
"39.1476","113.374"
"31.0411","121.2363"
"30.2344","109.4894"
"31.0732","121.177"
"31.1472","121.6587"
"21.9259","101.2541"
"40.0856","113.2937"
"31.0411","121.2364"
"38.7012","113.1138"
"31.0415","121.2362"
"36.5476","-121.8585"
"39.0136","113.5879"
"34.4797","109.8398"
"40.0894","113.3579"
"15.1674","145.7097"
"40.0893","113.3581"
"31.2872","121.5015"
"36.5534","-121.9219"
"21.9452","100.6004"
"15.1515","145.7019"
"30.0063","117.983"
"31.3363","121.507"
"31.3337","121.505"
"15.1674","145.7095"
"31.3339","121.5053"
"32.1573","118.9571"
"30.0055","117.9843"
"31.1552","121.38"
"40.9394","115.4329"
"36.8608","-121.803"
"40.947","115.4303"
"32.047","118.7913"
"30.6652","104.0697"
"31.1902","121.4873"
"39.3137","112.4257"
"37.7082","112.4356"
"40.0894","113.3578"
"31.2598","121.484"
"30.7154","121.3498"
"31.0807","121.1833"
"31.3175","121.5159"
"36.5937","-121.892"
"36.5137","-121.797"
"31.1854","121.4513"
"31.2183","121.4523"
"31.2402","121.4909"
"39.9434","116.3948"
"39.3137","112.4257"
"31.1367","121.49"
"31.726","121.241"
"31.3337","121.5046"
"31.0735","121.177"
"21.4849","109.1111"
"31.1915","121.5338"
"36.4025","-121.9122"
"30.1432","118.1601"
"31.1627","104.4035"
"31.3394","121.5097"
"28.0544","119.1298"
"40.0916","113.2876"
"31.0807","121.182"
"31.2939","121.3104"
"36.5615","-121.9572"
"31.9114","118.7361"
"31.0735","121.1773"
"31.0977","121.1904"
"31.0363","121.2352"
"30.7145","121.35"
"30.6634","104.0684"
"36.4584","-121.8006"
"31.2003","121.4164"
"36.5807","-121.8191"
"33.01","121.93"
"31.1944","121.5361"
"31.3053","120.7321"
"31.0411","121.2364"
"31.3337","121.505"
"31.0723","121.1763"
"31.0413","121.2363"
"30.9374","121.1109"
"31.2938","121.3106"
"31.0405","121.2549"
"31.0414","121.2363"
"31.2183","121.5601"
"31.1888","121.4649"
"31.2183","121.56"
"34.5157","109.4632"
"31.8201","120.0033"
"31.1912","121.3936"
"31.0739","121.178"
